Time,Chamber Pressure [Bar],N2 Pressure [Bar],Leakage Rate [Bar/Min],Wall Temp [C],Coolant In Temp,Coolant Out Temp,Injector Temp [C],Internal Temp [C],Heater on?
06/13/2024 10:31:50.672 AM,0.06427158415,0.3605154157,0.05321809649,76.74932098,43.05549622,42.83579254,43.77019882,62.66283035,0
06/13/2024 10:31:51.671 AM,0.09771920741,0.3318476081,0.04369578883,76.84014893,43.06131363,42.83718109,43.79125214,62.76622391,0
06/13/2024 10:31:52.771 AM,0.1024970114,0.3318476081,0.008985488676,77.00769043,43.06439209,42.84345245,43.83473206,62.97360611,0
06/13/2024 10:31:53.671 AM,0.1024970114,0.3461820185,0.02719011717,77.15820313,43.08003235,42.84703827,43.87677002,63.18079758,0
06/13/2024 10:31:54.771 AM,0.07621709257,0.3533487022,0.01784937643,77.28715515,43.09384155,42.8628006,43.92069244,63.38943863,0
06/13/2024 10:31:55.771 AM,0.05471597612,0.3342365026,-0.02366220392,77.40319061,43.09392166,42.86943817,43.96258545,63.59322739,0
06/13/2024 10:31:56.671 AM,0.07621709257,0.3414041996,-0.07152143121,77.4542923,43.09584427,42.87136459,43.98435211,63.694767,0
06/13/2024 10:31:57.771 AM,0.07860599458,0.3461820185,-0.05746618658,77.54278564,43.0872612,42.87377548,44.0285759,63.89553452,0
06/13/2024 10:31:58.671 AM,0.09771920741,0.3366253972,-0.02030396834,77.62033081,43.0818367,42.86834717,44.06904221,64.09700775,0
06/13/2024 10:31:59.771 AM,0.0833837986,0.3605154157,0.004025985952,77.6842041,43.08938217,42.86667252,44.11130524,64.29180145,0
06/13/2024 10:32:00.771 AM,0.08816260099,0.3509598076,0.01262779627,77.73414612,43.09686279,42.87397766,44.15474319,64.48370361,0
06/13/2024 10:32:01.772 AM,0.08099489659,0.3461820185,-0.008377235383,77.75804138,43.09880066,42.87414169,44.17404175,64.578125,0
06/13/2024 10:32:02.671 AM,0.07143828273,0.343793124,0.01508804318,77.79122925,43.10349274,42.88007736,44.21628952,64.76511383,0
06/13/2024 10:32:03.671 AM,0.1096637174,0.3629053235,0.03959362581,77.81524658,43.09243774,42.88160706,44.2573204,64.95012665,0
06/13/2024 10:32:04.671 AM,0.0833837986,0.3342365026,0.03011406399,77.83230591,43.0926857,42.88221359,44.29990768,65.12554169,0
06/13/2024 10:32:05.672 AM,0.090551503,0.3629053235,0.02324936353,77.83615112,43.09183884,42.87675476,44.32155609,65.21355438,0
06/13/2024 10:32:06.771 AM,0.07382718474,0.3485709131,-0.001050425577,77.84287262,43.08913803,42.87565231,44.36367416,65.3859024,0
06/13/2024 10:32:07.771 AM,0.1335547417,0.3629053235,0.01481074002,77.83836365,43.09038162,42.87494278,44.40105057,65.55284119,0
06/13/2024 10:32:08.771 AM,0.08816260099,0.3605154157,0.05232128501,77.82842255,43.0825119,42.87718201,44.44189835,65.71177673,0
06/13/2024 10:32:09.671 AM,0.07382718474,0.3270688057,0.02604444697,77.81232452,43.07224274,42.87435532,44.48052216,65.86921692,0
06/13/2024 10:32:10.671 AM,0.08099489659,0.3390142918,0.04802119732,77.80271149,43.06985855,42.86860275,44.50063705,65.94950104,0
06/13/2024 10:32:11.771 AM,0.07143828273,0.3629053235,0.01415320672,77.77626801,43.07045746,42.86458969,44.53931046,66.09632874,0
06/13/2024 10:32:12.671 AM,0.08577369899,0.3485709131,-0.02500567213,77.74858856,43.08717728,42.86765671,44.5770874,66.2403717,0
06/13/2024 10:32:13.772 AM,0.08816260099,0.3461820185,-0.02708612196,77.71250916,43.08837891,42.87914658,44.61423874,66.38174438,0
06/13/2024 10:32:14.772 AM,0.08099489659,0.3557376266,-0.05977253243,77.67526245,43.07065964,42.87862778,44.6521492,66.51580811,0
06/13/2024 10:32:15.672 AM,0.1048859134,0.370072037,-0.03275359794,77.65410614,43.06036377,42.8725853,44.67108536,66.58161926,0
06/13/2024 10:32:16.671 AM,0.07860599458,0.3748508394,-0.0233781226,77.60694885,43.06283188,42.86264038,44.70684433,66.71066284,0
06/13/2024 10:32:17.772 AM,0.07143828273,0.370072037,-0.01350375451,77.56201172,43.07430649,42.86329651,44.74362564,66.83840942,0
06/13/2024 10:32:18.771 AM,0.0833837986,0.3509598076,0.01344422065,77.5099411,43.09213257,42.87119675,44.77807617,66.95419312,0
06/13/2024 10:32:19.771 AM,0.07860599458,0.3485709131,-0.00361250015,77.45578766,43.0959549,42.88211441,44.8155365,67.01371002,0
06/13/2024 10:32:20.771 AM,0.07382718474,0.3414041996,0.03450039402,77.42575073,43.09962463,42.88418961,44.83000183,67.1262207,0
06/13/2024 10:32:21.672 AM,0.08577369899,0.3509598076,0.09285327047,77.36811829,43.11868286,42.89509201,44.86567688,67.23724365,0
06/13/2024 10:32:22.771 AM,0.08816260099,0.3485709131,0.08794265985,77.30833435,43.13129044,42.90645981,44.90040207,67.34460449,0
06/13/2024 10:32:23.671 AM,0.090551503,0.343793124,0.09648309648,77.24469757,43.11974335,42.91441727,44.92995071,67.44464874,0
06/13/2024 10:32:24.671 AM,0.08816260099,0.343793124,0.05889759585,77.21096802,43.11520767,42.91360474,44.94737244,67.49336243,0
06/13/2024 10:32:25.672 AM,0.1216092259,0.3557376266,0.0985384807,77.14437103,43.11304855,42.90825272,44.98204041,67.59101105,0
06/13/2024 10:32:26.672 AM,0.1096637174,0.3318476081,0.07332761586,77.07791138,43.12238312,42.90943146,45.01509094,67.6830368,0
06/13/2024 10:32:27.672 AM,0.1048859134,0.3724609315,0.06348796189,77.0093689,43.11965179,42.91503525,45.04440689,67.77037811,0
06/13/2024 10:32:28.671 AM,0.09294040501,0.3294577003,0.03527422994,76.97142029,43.11772156,42.91452026,45.06248474,67.8133316,0
06/13/2024 10:32:29.771 AM,0.1359436363,0.3557376266,0.01293570548,76.9019165,43.1204071,42.9131279,45.09402084,67.89994812,0
06/13/2024 10:32:30.771 AM,0.08099489659,0.3605154157,-0.0281114541,76.82761383,43.12881851,42.91693115,45.12348557,67.98034668,0
06/13/2024 10:32:31.771 AM,0.1024970114,0.3509598076,-0.01354008354,76.753685,43.14399719,42.92342758,45.15227509,68.05914307,0
06/13/2024 10:32:32.771 AM,0.1239981279,0.343793124,-0.0423110202,76.67884064,43.16055298,42.93873978,45.18243408,68.13427734,0
06/13/2024 10:32:33.772 AM,0.08816260099,0.3318476081,-0.04643142223,76.60494995,43.17453003,42.95130157,45.2137413,68.20518494,0
06/13/2024 10:32:34.771 AM,0.1048859134,0.3390142918,-0.05207767338,76.56489563,43.17701721,42.95609665,45.22454453,68.23715973,0
06/13/2024 10:32:35.772 AM,0.09532930702,0.3366253972,-0.05095554143,76.48841095,43.17594147,42.96069336,45.25108337,68.3084259,0
06/13/2024 10:32:36.671 AM,0.08577369899,0.3509598076,-0.0615437068,76.4105835,43.19016266,42.96711731,45.28227615,68.36984253,0
06/13/2024 10:32:37.671 AM,0.0833837986,0.3414041996,-0.05748285726,76.32939911,43.19954681,42.97880554,45.30845642,68.4313736,0
06/13/2024 10:32:38.672 AM,0.06904938072,0.343793124,-0.05721655861,76.2886734,43.19727325,42.98185349,45.32336044,68.45902252,0
06/13/2024 10:32:39.671 AM,0.09532930702,0.4178540707,-0.01174055878,76.21002197,43.17910385,42.98797226,45.34858322,68.51731873,0
06/13/2024 10:32:40.671 AM,0.08577369899,0.3414041996,-0.02369678952,76.1309967,43.16959381,42.97775269,45.37714767,68.57489777,0
06/13/2024 10:32:41.771 AM,0.09771920741,0.3533487022,-0.02258659527,76.04912567,43.15346146,42.97101593,45.40351868,68.62769318,0
06/13/2024 10:32:42.671 AM,0.1072748154,0.3294577003,-0.03218557686,76.00991058,43.14583206,42.96214294,45.41413116,68.65435028,0
06/13/2024 10:32:43.772 AM,0.08577369899,0.3581265211,-0.05029196292,75.93075562,43.13460159,42.95232773,45.44274139,68.70239258,0
06/13/2024 10:32:44.671 AM,0.09294040501,0.3461820185,-0.02514160611,75.84971619,43.13244629,42.94503403,45.46767044,68.75209045,0
06/13/2024 10:32:45.772 AM,0.090551503,0.3557376266,-0.03960013017,75.76744843,43.1299324,42.94304657,45.49117661,68.79664612,0
06/13/2024 10:32:46.772 AM,0.08816260099,0.3629053235,-0.0413033776,75.68344116,43.13467789,42.94176865,45.51538086,68.84127045,0
06/13/2024 10:32:47.771 AM,0.1024970114,0.3581265211,-0.04075592011,75.6036911,43.14573669,42.94626617,45.53951645,68.88399506,0
06/13/2024 10:32:48.771 AM,0.09532930702,0.3318476081,-0.04495165125,75.56237793,43.16078568,42.94837189,45.54798889,68.90206146,0
06/13/2024 10:32:49.671 AM,0.07382718474,0.3366253972,-0.009892941453,75.47899628,43.16813278,42.96228027,45.57107544,68.94219971,0
06/13/2024 10:32:50.771 AM,0.1024970114,0.3270688057,-0.01047751494,75.39836121,43.16375351,42.9694252,45.59200668,68.97887421,0
06/13/2024 10:32:51.671 AM,0.0833837986,0.3509598076,-0.03147442639,75.31615448,43.16415787,42.96876907,45.61435699,69.0127182,0
06/13/2024 10:32:52.772 AM,0.1168304235,0.3342365026,-0.01695431955,75.27431488,43.16945648,42.96821594,45.62778854,69.03196716,0
06/13/2024 10:32:53.671 AM,0.0833837986,0.3485709131,-0.01011585537,75.19468689,43.18118286,42.97161102,45.64710236,69.06322479,0
06/13/2024 10:32:54.772 AM,0.06904938072,0.3342365026,0.003241934115,75.11278534,43.17906952,42.98155594,45.66693497,69.09499359,0
06/13/2024 10:32:55.771 AM,0.08816260099,0.3485709131,-0.0004476325412,75.02889252,43.16428757,42.97882843,45.68544769,69.12058258,0
06/13/2024 10:32:56.771 AM,0.090551503,0.3652942181,0.01148352306,74.95028687,43.15402985,42.96839142,45.70529175,69.15132141,0
06/13/2024 10:32:57.671 AM,0.09294040501,0.343793124,0.06517414004,74.90945435,43.15433884,42.96550751,45.71444702,69.16238403,0
06/13/2024 10:32:58.772 AM,0.08816260099,0.3533487022,0.06025365368,74.82836914,43.15626144,42.9644165,45.7338829,69.18576813,0
06/13/2024 10:32:59.771 AM,0.1239981279,0.3605154157,0.1114751697,74.74767303,43.15770721,42.96337891,45.75195694,69.20684814,0
06/13/2024 10:33:00.671 AM,0.1359436363,0.3366253972,0.145262748,74.66574097,43.15841293,42.96603775,45.77124405,69.23062134,0
06/13/2024 10:33:01.772 AM,0.09294040501,0.3461820185,0.08832848817,74.58605194,43.15734863,42.96656799,45.78787613,69.25010681,0
06/13/2024 10:33:02.672 AM,0.090551503,0.3390142918,0.06277352571,74.54469299,43.16297531,42.96634674,45.79632187,69.25842285,0
06/13/2024 10:33:03.671 AM,0.08577369899,0.3605154157,0.03369222581,74.46537018,43.17488098,42.97169113,45.81457138,69.27635956,0
06/13/2024 10:33:04.671 AM,0.07860599458,0.3294577003,0.005101128481,74.38703156,43.18317413,42.97980881,45.83081055,69.29347229,0
06/13/2024 10:33:05.771 AM,0.07860599458,0.3533487022,-0.002761211479,74.30730438,43.18048477,42.9849205,45.84547043,69.30901337,0
06/13/2024 10:33:06.772 AM,0.0833837986,0.3533487022,-0.03093042038,74.2651062,43.18243027,42.98704147,45.85395432,69.31586456,0
06/13/2024 10:33:07.771 AM,0.07860599458,0.3676831126,-0.05475719646,74.18591309,43.17869186,42.98897934,45.86862564,69.32998657,0
06/13/2024 10:33:08.671 AM,0.07382718474,0.3318476081,-0.09794583172,74.10743713,43.1778183,42.98810577,45.88438797,69.34240723,0
06/13/2024 10:33:09.771 AM,0.09532930702,0.3485709131,-0.0875897333,74.02774048,43.17251205,42.98634338,45.90014648,69.35527802,0
06/13/2024 10:33:10.671 AM,0.1048859134,0.3748508394,-0.04117498919,73.98867035,43.17163086,42.98617172,45.90758133,69.35958099,0
06/13/2024 10:33:11.771 AM,0.06427158415,0.3485709131,-0.05381952599,73.91401672,43.18335724,42.98921204,45.9233551,69.37007141,0
06/13/2024 10:33:12.771 AM,0.08099489659,0.3294577003,-0.04427197948,73.8348465,43.18444824,42.99349594,45.93770981,69.37844849,0
06/13/2024 10:33:13.671 AM,0.09294040501,0.3652942181,-0.03891286254,73.75790405,43.17788696,42.99367142,45.95310211,69.38622284,0
06/13/2024 10:33:14.771 AM,0.07621709257,0.3581265211,-0.0479096882,73.67908478,43.17509079,42.99406433,45.96587753,69.39215088,0
06/13/2024 10:33:15.771 AM,0.09532930702,0.3509598076,0.0003098135348,73.60473633,43.17579651,42.99140549,45.98073959,69.39881134,0
06/13/2024 10:33:16.772 AM,0.1048859134,0.343793124,0.02949487232,73.56536102,43.17443848,42.98986816,45.98681259,69.39905548,0
06/13/2024 10:33:17.771 AM,0.09294040501,0.343793124,0.003991153091,73.48771667,43.1700058,42.98897934,45.99990463,69.40418243,0
06/13/2024 10:33:18.671 AM,0.1024970114,0.343793124,0.006872705184,73.4135437,43.16913223,42.98721695,46.01282883,69.40725708,0
06/13/2024 10:33:19.771 AM,0.07860599458,0.3461820185,-0.02522818558,73.33779144,43.17656326,42.98880005,46.02856064,69.40995026,0
06/13/2024 10:33:20.672 AM,0.06666047871,0.3509598076,-0.03499946743,73.30030823,43.18706894,42.98937988,46.03232193,69.41018677,0
06/13/2024 10:33:21.771 AM,0.07382718474,0.3270688057,-0.04928730801,73.22528839,43.19668198,43.00076675,46.04580688,69.41018677,0
06/13/2024 10:33:22.672 AM,0.05471597612,0.3222909868,-0.05005270243,73.15106964,43.18708038,43.00534821,46.05656815,69.40839386,0
06/13/2024 10:33:23.672 AM,0.0833837986,0.3509598076,-0.06073632091,73.07575989,43.173172,42.99906158,46.06798935,69.40653229,0
06/13/2024 10:33:24.771 AM,0.08577369899,0.3533487022,-0.08790803701,73.00235748,43.17327881,42.99278259,46.07870865,69.40525818,0
06/13/2024 10:33:25.672 AM,0.1072748154,0.3055676818,-0.05382863805,72.96636963,43.1798172,42.992939,46.08523178,69.40418243,0
06/13/2024 10:33:26.771 AM,0.07621709257,0.2960110605,-0.01851979084,72.89234161,43.19435501,43.00020981,46.09708405,69.40100861,0
06/13/2024 10:33:27.671 AM,0.05471597612,0.3342365026,-0.05660681799,72.81757355,43.19821548,43.00885773,46.1085434,69.39801025,0
06/13/2024 10:33:28.771 AM,0.08099489659,0.3390142918,-0.07936627418,72.74449158,43.19599152,43.01160049,46.11959457,69.39220428,0
06/13/2024 10:33:29.771 AM,0.07860599458,0.3461820185,-0.05368145928,72.67482758,43.16658783,43.00967789,46.12775803,69.38847351,0
06/13/2024 10:33:30.672 AM,0.1001081094,0.3605154157,-0.01881041005,72.6388855,43.14836121,42.99835968,46.13451004,69.38840485,0
06/13/2024 10:33:31.671 AM,0.09294040501,0.3533487022,0.01428361889,72.56480408,43.12314224,42.97810745,46.14278412,69.37744904,0
06/13/2024 10:33:32.771 AM,0.09294040501,0.3557376266,0.03799477965,72.49452972,43.12858582,42.95872498,46.15599823,69.37046814,0
06/13/2024 10:33:33.671 AM,0.07860599458,0.3461820185,0.0356625095,72.42469025,43.14281082,42.96000671,46.16222763,69.36225128,0
06/13/2024 10:33:34.772 AM,0.0833837986,0.3031787872,0.003251448739,72.38934326,43.14806747,42.96757126,46.16906738,69.35848999,0
06/13/2024 10:33:35.771 AM,0.07143828273,0.3557376266,-0.003552117385,72.31756592,43.16031265,42.97325897,46.17916107,69.35033417,1
06/13/2024 10:33:36.672 AM,0.08577369899,0.3031787872,0.01538817491,72.24732971,43.16758347,42.98212051,46.18959808,69.33985138,1
06/13/2024 10:33:37.671 AM,0.06427158415,0.2936221659,-0.05932465941,72.17982483,43.17373276,42.99111176,46.19679642,69.33271027,1
06/13/2024 10:33:38.772 AM,0.07860599458,0.3103454709,-0.09921913594,72.10997772,43.18121719,42.99771118,46.20886612,69.31929016,1
06/13/2024 10:33:39.671 AM,0.09532930702,0.3222909868,-0.1184864566,72.07642365,43.18335342,43.00144196,46.21046066,69.3136673,1
06/13/2024 10:33:40.771 AM,0.07143828273,0.343793124,-0.05153231323,72.01416016,43.17162323,43.00106049,46.22158051,69.30238342,1
06/13/2024 10:33:41.671 AM,0.09771920741,0.343793124,0.01899188198,71.96379852,43.15271759,42.9950943,46.22924805,69.28972626,1
06/13/2024 10:33:42.671 AM,0.1120526195,0.3222909868,0.09004702419,71.92760468,43.14223099,42.98070526,46.2382431,69.27578735,1
06/13/2024 10:33:43.671 AM,0.09771920741,0.3533487022,0.09799704701,71.91585541,43.14460754,42.97864914,46.24167633,69.27238464,1
06/13/2024 10:33:44.671 AM,0.09294040501,0.3318476081,0.1376319826,71.90924835,43.15755081,42.97846985,46.24981308,69.2588501,1
06/13/2024 10:33:45.771 AM,0.09771920741,0.3246798813,0.1100390255,71.91700745,43.17539597,42.98780823,46.25859833,69.24824524,1
06/13/2024 10:33:46.672 AM,0.07382718474,0.3127343953,0.09139997512,71.94838715,43.18806076,43.00030136,46.26751709,69.23347473,1
06/13/2024 10:33:47.671 AM,0.06666047871,0.3629053235,0.01679768786,71.99497986,43.19462204,43.0102272,46.27282333,69.22476959,1
06/13/2024 10:33:48.671 AM,0.08099489659,0.3366253972,0.01024516765,72.02442169,43.20053101,43.01277161,46.2762413,69.21816254,1
06/13/2024 10:33:49.772 AM,0.06904938072,0.3581265211,-0.04065939784,72.09586334,43.20228958,43.01913834,46.28436661,69.20983887,1
06/13/2024 10:33:50.771 AM,0.07860599458,0.3939630389,-0.03506194055,72.18494415,43.19260406,43.02150726,46.29221344,69.20189667,1
06/13/2024 10:33:51.771 AM,0.090551503,0.3509598076,0.02026458643,72.28630066,43.18055344,43.0161972,46.30053329,69.19618225,1
06/13/2024 10:33:52.671 AM,0.090551503,0.3246798813,0.04900276661,72.34140015,43.17629242,43.01211166,46.30459213,69.1937027,1
06/13/2024 10:33:53.771 AM,0.09771920741,0.3963519633,0.001367598772,72.46282959,43.1712532,43.00494385,46.31407166,69.19187164,1
06/13/2024 10:33:54.771 AM,0.07382718474,0.3222909868,0.03451775387,72.59346008,43.15609741,42.99882889,46.32424545,69.19332886,1
06/13/2024 10:33:55.772 AM,0.1096637174,0.3246798813,0.00604698481,72.73682404,43.14490891,42.98870468,46.33288956,69.19706726,1
06/13/2024 10:33:56.771 AM,0.08577369899,0.3676831126,0.01440846268,72.88973236,43.16350555,42.98531342,46.341362,69.20330048,1
06/13/2024 10:33:57.672 AM,0.0833837986,0.3318476081,0.006476637907,72.96932983,43.16989136,42.98939896,46.34755707,69.20860291,1
06/13/2024 10:33:58.671 AM,0.08099489659,0.343793124,-0.03563611954,73.13352203,43.17679977,42.99967575,46.35674667,69.21809387,1
06/13/2024 10:33:59.671 AM,0.090551503,0.3246798813,-0.03491763026,73.30638123,43.18121338,43.00426483,46.36981583,69.23246002,1
06/13/2024 10:34:00.671 AM,0.1096637174,0.3533487022,-0.04186395556,73.48646545,43.18698883,43.01305771,46.3796463,69.2505188,1
06/13/2024 10:34:01.671 AM,0.07382718474,0.3652942181,0.00269229291,73.67331696,43.18834686,43.01548004,46.39302826,69.27254486,1
06/13/2024 10:34:02.671 AM,0.09294040501,0.3246798813,-0.003388653276,73.7696228,43.18240738,43.01538849,46.39859772,69.28314209,1
06/13/2024 10:34:03.671 AM,0.07382718474,0.370072037,0.001196328783,73.96460724,43.16249084,43.01036453,46.41286087,69.31365204,1
06/13/2024 10:34:04.671 AM,0.0833837986,0.3246798813,0.0171264261,74.16817474,43.1490593,42.99746704,46.42263412,69.34287262,1
06/13/2024 10:34:05.771 AM,0.1048859134,0.3390142918,-0.001652578241,74.37369537,43.16246414,42.98941422,46.4391861,69.37604523,1
06/13/2024 10:34:06.671 AM,0.09771920741,0.3581265211,0.02623420022,74.47775269,43.17174149,42.99496841,46.44649506,69.39633942,1
06/13/2024 10:34:07.771 AM,0.08099489659,0.3676831126,0.01783889905,74.6917572,43.17399979,43.00432205,46.45989227,69.43579102,1
06/13/2024 10:34:08.771 AM,0.06666047871,0.3820175529,0.005151234102,74.90526581,43.16973495,43.00537872,46.47562408,69.4818573,1
06/13/2024 10:34:09.672 AM,0.09771920741,0.3318476081,-0.02158158273,75.12931061,43.18301392,43.00979233,46.49293518,69.52878571,1
06/13/2024 10:34:10.671 AM,0.090551503,0.3246798813,-0.03081096709,75.35262299,43.19982147,43.01737976,46.50881577,69.58076477,1
06/13/2024 10:34:11.772 AM,0.07382718474,0.3652942181,-0.03848330677,75.57956696,43.20405579,43.02622604,46.52418137,69.63647461,1
06/13/2024 10:34:12.671 AM,0.1048859134,0.3270688057,-0.03052646108,75.69501495,43.20395279,43.02984619,46.53486633,69.66596985,1
06/13/2024 10:34:13.771 AM,0.0833837986,0.3175121844,0.01095940173,75.92504883,43.21298599,43.03249741,46.5472374,69.72651672,1
06/13/2024 10:34:14.671 AM,0.07860599458,0.3390142918,0.005635247566,76.16064453,43.22649384,43.0401535,46.56689835,69.78838348,1
06/13/2024 10:34:15.771 AM,0.05949377641,0.3557376266,0.03165455163,76.39543152,43.22644424,43.05021286,46.58789444,69.85722351,1
06/13/2024 10:34:16.771 AM,0.08816260099,0.3605154157,0.06123498827,76.51467896,43.22141647,43.05263138,46.59313583,69.89676666,1
06/13/2024 10:34:17.771 AM,0.07860599458,0.4011297524,-0.009014168754,76.7538681,43.21084213,43.04755402,46.61459732,69.96804047,1
06/13/2024 10:34:18.771 AM,0.08099489659,0.3485709131,0.04278357327,76.99334717,43.20539474,43.04387665,46.63586044,70.04509735,1
06/13/2024 10:34:19.771 AM,0.07860599458,0.343793124,0.03088001162,77.23670959,43.19170761,43.0387001,46.65510178,70.12595367,1
06/13/2024 10:34:20.671 AM,0.08816260099,0.2888443768,0.01750451699,77.3582077,43.18850327,43.03230286,46.66410828,70.16921234,1
06/13/2024 10:34:21.672 AM,0.1048859134,0.3270688057,0.02423065901,77.60269165,43.17974472,43.02602386,46.68684769,70.25518799,1
06/13/2024 10:34:22.672 AM,0.176557973,0.3676831126,0.0789443031,77.84708405,43.16738129,43.02075195,46.70705032,70.34456635,1
06/13/2024 10:34:23.771 AM,0.171780169,0.3366253972,0.1131701022,78.09624481,43.15921783,43.0104599,46.73268127,70.43483734,1
06/13/2024 10:34:24.772 AM,0.07143828273,0.3414041996,0.04277536273,78.34228516,43.1567688,43.00340271,46.75269318,70.53196716,1
06/13/2024 10:34:25.671 AM,0.09771920741,0.3342365026,0.06008158252,78.46448517,43.15896606,43.00382614,46.7637291,70.58043671,1
06/13/2024 10:34:26.671 AM,0.1001081094,0.3533487022,0.06679902971,78.71631622,43.18252563,43.00823975,46.78722382,70.68060303,1
06/13/2024 10:34:27.671 AM,0.1048859134,0.3461820185,-0.03786417097,78.96481323,43.21263123,43.02274704,46.81088257,70.78405762,1
06/13/2024 10:34:28.672 AM,0.1024970114,0.3772397339,-0.02342279442,79.21620178,43.22747803,43.04486465,46.8352356,70.89060974,1
06/13/2024 10:34:29.671 AM,0.1048859134,0.3294577003,-0.04502876848,79.4637146,43.22987366,43.05293274,46.86149216,71.00203705,1
06/13/2024 10:34:30.771 AM,0.090551503,0.3175121844,-0.0766306445,79.59311676,43.22463989,43.05496979,46.86970901,71.05605316,1
06/13/2024 10:34:31.771 AM,0.08577369899,0.3151232898,-0.1029425263,79.84196472,43.1990242,43.05417252,46.89738083,71.16973114,1
06/13/2024 10:34:32.671 AM,0.1001081094,0.3414041996,-0.09508481622,80.09476471,43.1824646,43.03885269,46.9222374,71.28598785,1
06/13/2024 10:34:33.671 AM,0.09532930702,0.3485709131,-0.02208023518,80.34584045,43.17622757,43.02445602,46.94872284,71.40870667,1
06/13/2024 10:34:34.771 AM,0.1263870299,0.3151232898,-0.03805268556,80.59601593,43.18328476,43.02371597,46.97326279,71.53000641,1
06/13/2024 10:34:35.671 AM,0.090551503,0.4130752683,-0.001237889053,80.7229538,43.18730927,43.02383804,46.98558426,71.59016418,1
06/13/2024 10:34:36.771 AM,0.1001081094,0.3246798813,0.05928199366,80.97457123,43.18969345,43.03030014,47.01324081,71.71789551,1
06/13/2024 10:34:37.671 AM,0.1120526195,0.2936221659,0.07736209035,81.22749329,43.17837906,43.02856064,47.04526901,71.8471756,1
06/13/2024 10:34:38.671 AM,0.05471597612,0.3485709131,0.07841101289,81.48085022,43.17250824,43.02233505,47.06840515,71.9775238,1
06/13/2024 10:34:39.771 AM,0.07143828273,0.3485709131,0.05127961561,81.73318481,43.17750168,43.01864243,47.09566116,72.11083984,1
06/13/2024 10:34:40.671 AM,0.07860599458,0.3342365026,0.07482509315,81.85518646,43.17724609,43.01785278,47.10848618,72.17972565,1
06/13/2024 10:34:41.771 AM,0.0833837986,0.3676831126,0.01558594871,82.10852814,43.18563843,43.02199173,47.13806534,72.31595612,1
06/13/2024 10:34:42.671 AM,0.06188267842,0.3222909868,-0.06727925688,82.36267853,43.1872673,43.02751923,47.16744232,72.45723724,1
06/13/2024 10:34:43.671 AM,0.09294040501,0.3867963552,-0.06833191961,82.61128998,43.19565964,43.03059387,47.19542694,72.59496307,1
06/13/2024 10:34:44.671 AM,0.1120526195,0.3390142918,-0.0777073577,82.73873901,43.20370865,43.03279114,47.20804977,72.66858673,1
06/13/2024 10:34:45.771 AM,0.09294040501,0.3557376266,-0.09989900142,82.98888397,43.22506714,43.04777145,47.23712158,72.81442261,1
06/13/2024 10:34:46.671 AM,0.1216092259,0.3127343953,-0.04313762113,83.24056244,43.22481537,43.05727386,47.2713356,72.96098328,1
06/13/2024 10:34:47.671 AM,0.1024970114,0.3270688057,0.04870921001,83.48992157,43.20909882,43.0603447,47.29878998,73.11112213,1
06/13/2024 10:34:48.671 AM,0.09532930702,0.3127343953,0.02968321182,83.61603546,43.19615555,43.05467224,47.31222534,73.18510437,1
06/13/2024 10:34:49.772 AM,0.0833837986,0.2960110605,-0.03689127788,83.86572266,43.17887115,43.03898239,47.34306717,73.33798218,1
06/13/2024 10:34:50.671 AM,0.08816260099,0.3246798813,-0.009598561563,84.11509705,43.18931198,43.03045273,47.3734436,73.4903717,1
06/13/2024 10:34:51.771 AM,0.1144415215,0.3246798813,0.005978890695,84.36347198,43.20727539,43.0384903,47.40372467,73.64550018,1
06/13/2024 10:34:52.772 AM,0.09771920741,0.343793124,-0.0117145665,84.61174774,43.21239853,43.05141449,47.43463135,73.8032608,1
06/13/2024 10:34:53.671 AM,0.09294040501,0.3246798813,-0.04699882492,84.73765564,43.20943069,43.05075073,47.4479332,73.8825531,1
06/13/2024 10:34:54.671 AM,0.05710487813,0.3509598076,-0.04514049739,84.98627472,43.20467377,43.05113602,47.48118591,74.04165649,1
06/13/2024 10:34:55.771 AM,0.07621709257,0.3342365026,-0.07712073624,85.23287201,43.19823456,43.04788589,47.51258469,74.20089722,1
06/13/2024 10:34:56.771 AM,0.05471597612,0.343793124,-0.03146396577,85.48138428,43.20051956,43.04431915,47.54189682,74.36760712,1
06/13/2024 10:34:57.671 AM,0.09532930702,0.343793124,0.07321620733,85.72675323,43.21326065,43.04961777,47.5728035,74.52928162,1
06/13/2024 10:34:58.671 AM,0.06427158415,0.3079565763,0.09447882324,85.85144043,43.21390533,43.05168152,47.58828735,74.61396027,1
06/13/2024 10:34:59.772 AM,0.06904938072,0.3199020922,0.03482782468,86.09619141,43.19911957,43.05515289,47.61966705,74.77960205,1
06/13/2024 10:35:00.672 AM,0.1096637174,0.3414041996,-0.01101846993,86.34240723,43.20873642,43.05005646,47.65028,74.94701385,1
06/13/2024 10:35:01.771 AM,0.05232607201,0.4082974494,-0.01911915466,86.58924866,43.22416687,43.05963898,47.68138504,75.11807251,1
06/13/2024 10:35:02.771 AM,0.1574447602,0.3366253972,0.006063383538,86.83177948,43.22243881,43.06595612,47.69969559,75.20384979,1
06/13/2024 10:35:03.771 AM,0.171780169,0.3390142918,0.0807153061,86.95398712,43.22290421,43.06670761,47.72889709,75.37404633,1
