Time,Chamber Pressure [Bar],N2 Pressure [Bar],Leakage Rate [Bar/Min],Wall Temp [C],Coolant In Temp [C],Coolant Out Temp [C],Injector Temp [C],Internal Temp [C],Pressure Temp [C],Rate of Temp Change [C/min],Heater On
06/17/2024 12:41:31.477 PM,5.004864693,0.3366253972,-0.04788502306,21.53525734,37.72875214,37.35676575,22.17528152,21.9145565,21.38053131,0.3220722283,0
06/17/2024 12:41:32.477 PM,5.035922527,0.3461820185,-0.03649706766,21.53372574,37.73614502,37.38250351,22.17627716,21.91007233,21.38001633,-0.02571568473,0
06/17/2024 12:41:33.477 PM,5.019200325,0.3390142918,0.01205047313,21.53707886,37.74675369,37.4020195,22.17421722,21.9038105,21.38187408,0.207228054,0
06/17/2024 12:41:34.478 PM,5.002475739,0.3366253972,0.02191614173,21.54011345,37.76808548,37.40893173,22.1777916,21.90119743,21.38088608,0.1200038059,0
06/17/2024 12:41:35.477 PM,4.997698307,0.3103454709,0.01112996135,21.5414772,37.78829956,37.42096329,22.17464447,21.89919853,21.38249779,0.1189921795,0
06/17/2024 12:41:36.477 PM,4.997698307,0.3127343953,0.04188142717,21.54393005,37.83024216,37.45775223,22.17817879,21.89515686,21.3826046,0.1415776705,0
06/17/2024 12:41:37.477 PM,5.000086784,0.3127343953,0.04530369118,21.54401016,37.84830093,37.49433517,22.17717552,21.89121437,21.38227081,0.02154011156,0
06/17/2024 12:41:38.477 PM,4.990530491,0.3246798813,0.03860469908,21.54690933,37.86736298,37.50681305,22.17502213,21.88956261,21.37989616,0.167060989,0
06/17/2024 12:41:39.478 PM,4.995308399,0.370072037,0.02890074067,21.54761124,37.89066315,37.53136826,22.1768055,21.88599396,21.38138008,0.03577493203,0
06/17/2024 12:41:40.477 PM,4.980974674,0.3724609315,-0.02868643589,21.54922676,37.90151596,37.54471588,22.17517471,21.8829937,21.38126755,0.1470098096,0
06/17/2024 12:41:41.478 PM,4.980974674,0.3366253972,-0.04302494973,21.55033684,37.92308044,37.5648613,22.17700386,21.88103676,21.38382149,0.01511390906,0
06/17/2024 12:41:42.477 PM,5.016810417,0.3414041996,0.02051367611,21.5538578,37.96518326,37.58472061,22.17835999,21.87885666,21.38254356,0.2045085876,1
06/17/2024 12:41:43.478 PM,4.990530491,0.3127343953,0.06914746016,21.55402374,38.01091766,37.62708282,22.17870522,21.87634468,21.38147545,0.01911835682,1
06/17/2024 12:41:44.477 PM,4.971418381,0.2936221659,0.07639006525,21.5538826,38.04424286,37.66664886,22.17351341,21.87405205,21.38549995,0.03435105555,1
06/17/2024 12:41:45.477 PM,5.090871334,0.3055676818,0.135336265,21.55860901,38.05068207,37.68395233,22.17372704,21.87077713,21.38529205,0.4296050611,1
06/17/2024 12:41:46.478 PM,5.052646637,0.2936221659,0.1421805769,21.57664299,38.07167053,37.7040596,22.17515564,21.87095833,21.38691711,1.276026451,1
06/17/2024 12:41:47.477 PM,5.019200325,0.3652942181,0.09910674393,21.63178253,38.08351135,37.72515869,22.17524719,21.86771011,21.38962555,3.826367174,1
06/17/2024 12:41:48.478 PM,5.019200325,0.3915741444,0.1346492022,21.74544907,38.08971024,37.74364853,22.17630196,21.86253166,21.39401054,5.903725396,1
06/17/2024 12:41:49.477 PM,5.033533573,0.2912332714,0.2034269273,21.82986641,38.11317444,37.75322723,22.17608833,21.86249161,21.39613724,7.367346261,1
06/17/2024 12:41:50.477 PM,5.014421463,0.3844074309,0.1574599743,22.06350517,38.18986893,37.78116608,22.17300606,21.86214447,21.40066338,11.54731232,1
06/17/2024 12:41:51.477 PM,4.990530491,0.3676831126,0.08585173637,22.38230515,38.2456398,37.83962631,22.17181015,21.86068726,21.40606499,17.93631236,1
